AnimalCode,Date,TrialID,TrialType,Time,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile
cfm001mjr,240506,240506_3_019,MC Miss (5),104.952,0.554000000000002,0.048,2,8.518,0,0,0,0,0,3,0,0.038901601830663615,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_020,Correct Rejection (4),109.577,0.5630000000000024,0,1,3.8930000000000007,0,0,0,0,0,3,0,0.038901601830663615,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_021,Incorrect Reject (6),112.782,0.5180000000000007,0.085,3,0.6880000000000024,0,0,1,0,0,3,0.043478260869565216,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_022,MC Miss (5),119.766,0.5529999999999973,0.035,2,11.850999999999985,0,0,0,0,0,3,0,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_023,Correct Rejection (4),123.26,0.5579999999999927,0.01,1,8.356999999999985,0,0,0,0,0,3,0,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_024,MC Miss (5),126.59,0.5349999999999966,0.035,2,5.026999999999987,0,0,0,0,0,3,0,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_025,Error (0),131.109,0.5289999999999964,0.048,2,0.5079999999999814,1,1,1,1,1,3,0.08695652173913043,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_026,HC No Report (9),136.498,0.5420000000000016,0.075,3,65.031,0,0,0,0,1,3,0,0.018306636155606407,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_027,LC No Report (7),141.286,0.5430000000000064,0,1,60.242999999999995,0,0,0,0,1,3,0,0.018306636155606407,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_028,MC No Report (8),145.048,0.5480000000000018,0.035,2,56.480999999999995,0,0,0,0,1,3,0,0.006864988558352402,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_029,HC No Report (9),148.098,0.5199999999999818,0.1,3,53.43099999999998,0,0,0,0,1,3,0,0.006864988558352402,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_030,MC No Report (8),151.974,0.5320000000000107,0.035,2,49.55500000000001,0,0,0,0,1,3,0,0.006864988558352402,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_031,MC No Report (8),157.082,0.5660000000000025,0.042,2,44.447,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_032,Error (0),161.742,0.5160000000000196,0.055,3,39.787000000000006,1,1,0,0,1,3,0,0.016018306636155607,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_033,HC No Report (9),165.665,0.5270000000000152,0.065,3,35.864000000000004,0,0,0,0,1,3,0,0.016018306636155607,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_034,MC No Report (8),171.617,0.5450000000000159,0.042,2,29.912000000000006,0,0,0,0,1,3,0,0.016018306636155607,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_035,HC No Report (9),175.462,0.5500000000000114,0.1,3,26.067000000000007,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_036,MC No Report (8),180.203,0.6639999999999873,0.042,2,21.325999999999993,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_037,HC No Report (9),184.981,0.5670000000000073,0.065,3,16.548000000000002,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_038,MC No Report (8),188.25,0.5310000000000059,0.03,2,13.278999999999996,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_039,LC No Report (7),192.148,0.7669999999999959,0.01,1,9.381,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_040,Error (0),197.382,0.7189999999999941,0.048,2,4.146999999999991,1,0,0,0,0,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_041,Error (0),200.734,0.6389999999999816,0.1,3,0.7949999999999875,1,1,0,1,0,3,0.21739130434782608,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_042,MC No Report (8),209.421,0.6119999999999948,0.042,2,113.75400000000002,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_043,HC No Report (9),212.642,0.5769999999999982,0.055,3,110.53300000000002,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_044,HC No Report (9),216.208,0.6069999999999993,0.075,3,106.96700000000001,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_045,MC No Report (8),220.157,0.5809999999999889,0.03,2,103.018,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_046,HC No Report (9),225.294,0.6009999999999991,0.055,3,97.881,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_047,HC No Report (9),228.647,0.7390000000000043,0.085,3,94.52800000000002,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_048,Error (0),233.679,0.5759999999999934,0.035,2,89.49600000000001,1,0,0,0,0,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_049,HC No Report (9),237.467,0.5379999999999825,0.075,3,85.708,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_050,HC No Report (9),242.591,0.5489999999999782,0.065,3,80.584,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_051,LC No Report (7),245.797,0.5360000000000014,0.01,1,77.37800000000001,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_052,MC No Report (8),249.948,0.5840000000000032,0.03,2,73.227,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_053,HC No Report (9),253.218,0.65300000000002,0.075,3,69.95700000000002,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_054,LC No Report (7),256.807,0.5720000000000027,0.01,1,66.368,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_055,Error (0),262.029,0.7110000000000127,0.048,2,61.146000000000015,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_056,LC No Report (7),266.53,0.7280000000000086,0.01,1,56.64500000000004,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_057,HC No Report (9),271.661,0.6440000000000055,0.065,3,51.51400000000001,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_058,HC No Report (9),276.546,0.6200000000000045,0.065,3,46.62900000000002,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_059,LC No Report (7),282.547,0.5659999999999741,0,1,40.627999999999986,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_060,LC No Report (7),286.153,0.5550000000000068,0.01,1,37.02199999999999,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_061,HC No Report (9),291.172,0.6239999999999668,0.065,3,32.002999999999986,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_062,Error (0),296.42,0.5859999999999559,0.075,3,26.754999999999995,1,1,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_063,LC No Report (7),302.753,0.5459999999999923,0.01,1,20.422000000000025,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_064,HC No Report (9),307.608,0.5289999999999964,0.065,3,15.567000000000007,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_065,MC No Report (8),310.72,0.5589999999999691,0.048,2,12.454999999999984,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_066,LC No Report (7),316.026,0.5649999999999977,0.01,1,7.149000000000001,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_067,MC No Report (8),319.358,0.5729999999999791,0.03,2,3.8170000000000073,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_068,HC No Report (9),350.206,0.603999999999985,0.075,3,9.222999999999956,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_069,LC No Report (7),354.945,0.5670000000000073,0,1,4.4839999999999804,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_070,Error (0),358.853,0.5539999999999736,0.042,2,0.575999999999965,1,1,1,1,1,3,0.043478260869565216,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_071,HC No Report (9),367.367,0.6019999999999754,0.085,3,87.28499999999997,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_072,MC No Report (8),372.656,0.58299999999997,0.035,2,81.99599999999998,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_073,HC No Report (9),376.72,0.5229999999999677,0.1,3,77.93199999999996,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_074,HC No Report (9),380.598,0.5849999999999795,0.055,3,74.05399999999997,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_075,MC No Report (8),384.004,0.5910000000000082,0.035,2,70.64799999999997,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_076,LC No Report (7),389.357,0.589999999999975,0.01,1,65.29499999999996,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_077,Error (0),394.61,0.6440000000000055,0.055,3,60.04199999999997,1,1,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_078,MC No Report (8),399.088,0.7319999999999709,0.042,2,55.563999999999965,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_079,HC No Report (9),403.27,0.7050000000000409,0.085,3,51.382000000000005,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_080,LC No Report (7),409.115,0.728999999999985,0,1,45.53699999999998,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_081,HC No Report (9),413.423,0.6309999999999718,0.055,3,41.228999999999985,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_082,LC No Report (7),418.255,0.6290000000000191,0,1,36.39699999999999,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_083,MC No Report (8),422.716,0.5749999999999886,0.042,2,31.93599999999998,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_084,Error (0),428.301,0.7040000000000077,0.075,3,26.351,1,1,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_085,MC No Report (8),433.071,0.5929999999999609,0.03,2,21.58099999999996,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_086,HC No Report (9),439.24,0.6059999999999945,0.065,3,15.411999999999978,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_087,HC No Report (9),443.38,0.5380000000000109,0.065,3,11.271999999999991,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_088,LC No Report (7),446.577,0.5459999999999923,0,1,8.074999999999989,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_089,HC No Report (9),452.341,0.5860000000000127,0.055,3,2.3109999999999786,0,0,0,0,1,3,0.043478260869565216,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_090,LC No Report (7),462.408,0.5999999999999659,0.01,1,2.3589999999999804,0,0,0,0,1,3,0.043478260869565216,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_091,Error (0),471.414,0.6990000000000123,0.025,1,21.658999999999992,1,1,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_092,HC No Report (9),476.728,0.6270000000000095,0.085,3,16.34499999999997,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_093,HC No Report (9),480.071,0.6509999999999536,0.085,3,13.001999999999953,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_094,LC No Report (7),483.825,0.6290000000000191,0.01,1,9.24799999999999,0,0,0,0,1,3,0,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_095,HC No Report (9),487.602,0.5409999999999968,0.1,3,5.471000000000004,0,0,0,0,1,3,0,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_096,Error (0),492.851,0.5249999999999773,0,1,0.22199999999998,1,0,1,1,0,3,0.6086956521739131,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_097,HC No Report (9),514.206,0.6029999999999518,0.085,3,28.629999999999995,0,0,0,0,1,3,0,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_098,MC No Report (8),520.067,0.5629999999999882,0.035,2,22.769000000000005,0,0,0,0,1,3,0,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_099,LC No Report (7),523.084,0.54200000000003,0.025,1,19.752000000000066,0,0,0,0,1,3,0,0.038901601830663615,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_100,MC No Report (8),526.781,0.5880000000000791,0.048,2,16.055000000000064,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_101,HC No Report (9),532.576,0.5900000000000318,0.075,3,10.259999999999991,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_102,MC No Report (8),538.948,0.5790000000000646,0.042,2,3.8880000000000337,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_103,Error (0),542.324,0.5720000000000027,0.048,2,0.5120000000000573,1,1,1,1,0,3,0.08695652173913043,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_104,HC No Report (9),546.341,0.5910000000000082,0.055,3,200.32899999999995,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_105,MC No Report (8),551.84,0.5889999999999418,0.03,2,194.82999999999993,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_106,HC No Report (9),555.13,0.5529999999999973,0.065,3,191.53999999999996,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_107,HC No Report (9),558.189,0.5,0.1,3,188.481,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_108,MC No Report (8),564.641,0.5629999999999882,0.03,2,182.029,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_109,HC No Report (9),568.588,0.5790000000000646,0.075,3,178.082,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_110,Error (0),572.088,0.5500000000000682,0.075,3,174.582,1,1,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_111,MC No Report (8),576.034,0.5779999999999745,0.035,2,170.63599999999997,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_112,HC No Report (9),579.176,0.5899999999999181,0.075,3,167.49399999999991,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_113,LC No Report (7),584.354,0.5539999999999736,0.025,1,162.31599999999992,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_114,HC No Report (9),588.591,0.5159999999999627,0.055,3,158.07899999999995,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_115,MC No Report (8),591.62,0.5289999999999964,0.035,2,155.04999999999995,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_116,MC No Report (8),595.077,0.6209999999999809,0.042,2,151.59299999999996,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_117,Error (0),598.784,0.6029999999999518,0.055,3,147.88599999999997,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_118,MC No Report (8),602.022,0.5329999999999018,0.048,2,144.6479999999999,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_119,MC No Report (8),605.515,0.5310000000000628,0.042,2,141.15499999999997,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_120,HC No Report (9),611.549,0.5489999999999782,0.1,3,135.12099999999998,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_121,MC No Report (8),614.819,0.5780000000000882,0.035,2,131.851,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_122,LC No Report (7),618.504,0.5309999999999491,0.01,1,128.16599999999994,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_123,HC No Report (9),621.524,0.5309999999999491,0.065,3,125.14599999999996,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_124,Error (0),626.893,0.5609999999999218,0.065,3,119.77699999999993,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_125,MC No Report (8),633.132,0.5580000000001064,0.035,2,113.53800000000001,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_126,LC No Report (7),639.872,0.5370000000000346,0,1,106.798,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_127,HC No Report (9),643.191,0.58299999999997,0.055,3,103.47899999999993,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
cfm001mjr,240506,240506_3_128,LC No Report (7),648.296,0.6299999999999955,0.01,1,98.37399999999991,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5
