AnimalCode,Date,TrialID,Time,BFMTime,Duration,Contrast,PerceptualCat,ReactTime,Rewarded?,Enticed?,Seen?,Consume?,Attrition?,Recording,EngagementScore,EngagementScore_S20,MovieFile,Delay
cfm001mjr,240506,240506_3_013,76.866,72.23449979836283,0.5210000000000008,0.03,2,14.174999999999997,0,0,0,0,0,3,0,0.08695652173913045,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_014,81.54,76.90849979836284,0.5319999999999965,0.042,2,9.50099999999999,0,0,0,0,0,3,0,0.08695652173913045,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_015,85.833,81.20149979836283,0.5280000000000058,0.055,3,5.207999999999998,0,0,0,0,0,3,0,0.07093821510297484,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_016,90.537,85.90549979836284,0.519999999999996,0.048,2,0.5039999999999907,1,0,1,1,0,3,0.17391304347826086,0.06178489702517162,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_017,95.164,90.53249979836284,0.5429999999999922,0.025,1,5.701999999999998,0,0,0,0,0,3,0,0.06178489702517162,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_018,100.324,95.69249979836283,0.5769999999999982,0.042,2,0.5420000000000016,1,0,1,1,0,3,0.21739130434782608,0.05720823798627002,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_019,104.952,100.32049979836283,0.554000000000002,0.048,2,8.518,0,0,0,0,0,3,0,0.038901601830663615,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_020,109.577,104.94549979836283,0.5630000000000024,0,1,3.8930000000000007,0,0,0,0,0,3,0,0.038901601830663615,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_021,112.782,108.15049979836283,0.5180000000000007,0.085,3,0.6880000000000024,0,0,1,0,0,3,0.043478260869565216,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_022,119.766,115.13449979836284,0.5529999999999973,0.035,2,11.850999999999985,0,0,0,0,0,3,0,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_023,123.26,118.62849979836284,0.5579999999999927,0.01,1,8.356999999999985,0,0,0,0,0,3,0,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_024,126.59,121.95849979836284,0.5349999999999966,0.035,2,5.026999999999987,0,0,0,0,0,3,0,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_025,131.109,126.47749979836284,0.5289999999999964,0.048,2,0.5079999999999814,1,1,1,1,1,3,0.08695652173913043,0.02745995423340961,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_026,136.498,131.86649979836284,0.5420000000000016,0.075,3,65.031,0,0,0,0,1,3,0,0.018306636155606407,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_027,141.286,136.65449979836285,0.5430000000000064,0,1,60.242999999999995,0,0,0,0,1,3,0,0.018306636155606407,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_028,145.048,140.41649979836285,0.5480000000000018,0.035,2,56.480999999999995,0,0,0,0,1,3,0,0.006864988558352402,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_029,148.098,143.46649979836286,0.5199999999999818,0.1,3,53.43099999999998,0,0,0,0,1,3,0,0.006864988558352402,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_030,151.974,147.34249979836284,0.5320000000000107,0.035,2,49.55500000000001,0,0,0,0,1,3,0,0.006864988558352402,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_031,157.082,152.45049979836284,0.5660000000000025,0.042,2,44.447,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_032,161.742,157.1104997983628,0.5160000000000196,0.055,3,39.787000000000006,1,1,0,0,1,3,0,0.016018306636155607,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_033,165.665,161.0334997983628,0.5270000000000152,0.065,3,35.864000000000004,0,0,0,0,1,3,0,0.016018306636155607,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_034,171.617,166.9854997983628,0.5450000000000159,0.042,2,29.912000000000006,0,0,0,0,1,3,0,0.016018306636155607,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_035,175.462,170.83049979836284,0.5500000000000114,0.1,3,26.067000000000007,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_036,180.203,175.57149979836282,0.6639999999999873,0.042,2,21.325999999999993,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_037,184.981,180.34949979836284,0.5670000000000073,0.065,3,16.548000000000002,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_038,188.25,183.61849979836285,0.5310000000000059,0.03,2,13.278999999999996,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_039,192.148,187.51649979836282,0.7669999999999959,0.01,1,9.381,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_040,197.382,192.75049979836285,0.7189999999999941,0.048,2,4.146999999999991,1,0,0,0,0,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_041,200.734,196.10249979836283,0.6389999999999816,0.1,3,0.7949999999999875,1,1,0,1,0,3,0.21739130434782608,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_042,209.421,204.78949979836284,0.6119999999999948,0.042,2,113.75400000000002,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_043,212.642,208.01049979836284,0.5769999999999982,0.055,3,110.53300000000002,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_044,216.208,211.57649979836282,0.6069999999999993,0.075,3,106.96700000000001,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_045,220.157,215.52549979836283,0.5809999999999889,0.03,2,103.018,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_046,225.294,220.66249979836283,0.6009999999999991,0.055,3,97.881,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_047,228.647,224.01549979836284,0.7390000000000043,0.085,3,94.52800000000002,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_048,233.679,229.04749979836282,0.5759999999999934,0.035,2,89.49600000000001,1,0,0,0,0,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_049,237.467,232.83549979836283,0.5379999999999825,0.075,3,85.708,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_050,242.591,237.95949979836286,0.5489999999999782,0.065,3,80.584,0,0,0,0,1,3,0,0.011441647597254004,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_051,245.797,241.16549979836282,0.5360000000000014,0.01,1,77.37800000000001,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_052,249.948,245.31649979836283,0.5840000000000032,0.03,2,73.227,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_053,253.218,248.5864997983628,0.65300000000002,0.075,3,69.95700000000002,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_054,256.807,252.17549979836286,0.5720000000000027,0.01,1,66.368,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_055,262.029,257.39749979836284,0.7110000000000127,0.048,2,61.146000000000015,1,1,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_056,266.53,261.8984997983628,0.7280000000000086,0.01,1,56.64500000000004,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_057,271.661,267.02949979836285,0.6440000000000055,0.065,3,51.51400000000001,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_058,276.546,271.91449979836284,0.6200000000000045,0.065,3,46.62900000000002,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_059,282.547,277.9154997983629,0.5659999999999741,0,1,40.627999999999986,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_060,286.153,281.52149979836287,0.5550000000000068,0.01,1,37.02199999999999,0,0,0,0,1,3,0,0,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_061,291.172,286.5404997983629,0.6239999999999668,0.065,3,32.002999999999986,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_062,296.42,291.78849979836286,0.5859999999999559,0.075,3,26.754999999999995,1,1,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_063,302.753,298.12149979836283,0.5459999999999923,0.01,1,20.422000000000025,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_064,307.608,302.97649979836285,0.5289999999999964,0.065,3,15.567000000000007,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_065,310.72,306.0884997983629,0.5589999999999691,0.048,2,12.454999999999984,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_066,316.026,311.39449979836286,0.5649999999999977,0.01,1,7.149000000000001,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_067,319.358,314.72649979836285,0.5729999999999791,0.03,2,3.8170000000000073,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_068,350.206,345.57449979836287,0.603999999999985,0.075,3,9.222999999999956,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_069,354.945,350.31349979836284,0.5670000000000073,0,1,4.4839999999999804,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_070,358.853,354.22149979836286,0.5539999999999736,0.042,2,0.575999999999965,1,1,1,1,1,3,0.043478260869565216,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_071,367.367,362.73549979836287,0.6019999999999754,0.085,3,87.28499999999997,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_072,372.656,368.02449979836285,0.58299999999997,0.035,2,81.99599999999998,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_073,376.72,372.0884997983629,0.5229999999999677,0.1,3,77.93199999999996,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_074,380.598,375.96649979836286,0.5849999999999795,0.055,3,74.05399999999997,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_075,384.004,379.37249979836287,0.5910000000000082,0.035,2,70.64799999999997,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_076,389.357,384.7254997983629,0.589999999999975,0.01,1,65.29499999999996,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_077,394.61,389.97849979836286,0.6440000000000055,0.055,3,60.04199999999997,1,1,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_078,399.088,394.45649979836287,0.7319999999999709,0.042,2,55.563999999999965,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_079,403.27,398.63849979836283,0.7050000000000409,0.085,3,51.382000000000005,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_080,409.115,404.48349979836286,0.728999999999985,0,1,45.53699999999998,0,0,0,0,1,3,0,0.002288329519450801,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_081,413.423,408.79149979836285,0.6309999999999718,0.055,3,41.228999999999985,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_082,418.255,413.62349979836284,0.6290000000000191,0,1,36.39699999999999,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_083,422.716,418.08449979836286,0.5749999999999886,0.042,2,31.93599999999998,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_084,428.301,423.66949979836284,0.7040000000000077,0.075,3,26.351,1,1,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_085,433.071,428.4394997983629,0.5929999999999609,0.03,2,21.58099999999996,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_086,439.24,434.60849979836286,0.6059999999999945,0.065,3,15.411999999999978,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_087,443.38,438.74849979836284,0.5380000000000109,0.065,3,11.271999999999991,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_088,446.577,441.94549979836285,0.5459999999999923,0,1,8.074999999999989,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_089,452.341,447.70949979836286,0.5860000000000127,0.055,3,2.3109999999999786,0,0,0,0,1,3,0.043478260869565216,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_090,462.408,457.77649979836286,0.5999999999999659,0.01,1,2.3589999999999804,0,0,0,0,1,3,0.043478260869565216,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_091,471.414,466.78249979836284,0.6990000000000123,0.025,1,21.658999999999992,1,1,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_092,476.728,472.09649979836286,0.6270000000000095,0.085,3,16.34499999999997,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_093,480.071,475.4394997983629,0.6509999999999536,0.085,3,13.001999999999953,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_094,483.825,479.19349979836284,0.6290000000000191,0.01,1,9.24799999999999,0,0,0,0,1,3,0,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_095,487.602,482.9704997983628,0.5409999999999968,0.1,3,5.471000000000004,0,0,0,0,1,3,0,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_096,492.851,488.21949979836285,0.5249999999999773,0,1,0.22199999999998,1,0,1,1,0,3,0.6086956521739131,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_097,514.206,509.57449979836287,0.6029999999999518,0.085,3,28.629999999999995,0,0,0,0,1,3,0,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_098,520.067,515.4354997983628,0.5629999999999882,0.035,2,22.769000000000005,0,0,0,0,1,3,0,0.041189931350114416,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_099,523.084,518.4524997983627,0.54200000000003,0.025,1,19.752000000000066,0,0,0,0,1,3,0,0.038901601830663615,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_100,526.781,522.1494997983627,0.5880000000000791,0.048,2,16.055000000000064,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_101,532.576,527.9444997983628,0.5900000000000318,0.075,3,10.259999999999991,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_102,538.948,534.3164997983628,0.5790000000000646,0.042,2,3.8880000000000337,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_103,542.324,537.6924997983627,0.5720000000000027,0.048,2,0.5120000000000573,1,1,1,1,0,3,0.08695652173913043,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_104,546.341,541.7094997983628,0.5910000000000082,0.055,3,200.32899999999995,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_105,551.84,547.2084997983628,0.5889999999999418,0.03,2,194.82999999999993,0,0,0,0,1,3,0,0.036613272311212815,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_106,555.13,550.4984997983628,0.5529999999999973,0.065,3,191.53999999999996,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_107,558.189,553.5574997983628,0.5,0.1,3,188.481,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
cfm001mjr,240506,240506_3_108,564.641,560.0094997983628,0.5629999999999882,0.03,2,182.029,0,0,0,0,1,3,0,0.004576659038901602,N:/GEVI_Wave/Analysis/Visual/cfm001mjr/20240506/meas03/cG_unmixed_dFF.h5,-6.107484201636183
